"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OG0038649",382.448661654994,0.171655148901594,0.337448015963447,0.508686199892157,0.610972196975301,0.902539243726876
"OG0039547",0.205270048411457,-0.533071536370908,3.90680657754007,-0.136446871835298,0.891468021767008,NA
"OG0032981",1023.35172500965,0.157881017477606,0.0634918097619156,2.48663596249083,0.012895728251221,0.215049100632999
"OG0001230",1087.13937927981,-0.150275654757556,0.0710344031725199,-2.11553343233678,0.0343845086095599,0.336382325856603
"OG0011907",0.666019582403522,-1.81804818720347,3.82725775506201,-0.475026325258307,0.634768209683599,NA
"OG0006959",515.647248063068,-0.0672978986592338,0.280416056477111,-0.239993028590098,0.810335661077547,0.962788513156231
"OG0013264",160.900676023379,0.272548342287084,0.216023636088636,1.26165982214676,0.207071220102717,0.647422768798804
"OG0014091",2315.62709145974,0.132967674662918,0.0998326302549428,1.33190595422917,0.182891094223494,0.620782181311555
"OG0024751",2728.14923629838,-0.0311593544646697,0.0529812323637908,-0.588120605627231,0.55645134319288,0.880959413373017
"OG0056978",2.78980227311772,-0.106580301171809,1.17401386871682,-0.0907828297533653,0.927665153578893,NA
"OG0090183",3082.36046338809,0.273464033990416,0.0950417484100785,2.87730432746771,0.00401088573569873,0.124934118494616
"OG0070224",132.078446258347,-0.0453798955630231,0.17923543337118,-0.253185961667777,0.800124514147086,0.960338595003453
"OG0046666",87.0912305220171,-0.0157580017205574,0.193892418781988,-0.0812718816937121,0.935225735157376,0.987420427414194
"OG0067581",1530.88497070003,-0.0829114271269971,0.221784663382467,-0.373837513660791,0.708525207864038,0.934043899419223
"OG0039619",761.241789304529,-0.119617088524316,0.0977994396020881,-1.2230856230976,0.221297358170746,0.662347103241431
"OG0054190",32.3303661324189,-1.09320884892111,0.522880080339943,-2.09074487635937,0.0365509398622345,0.346969841895079
"OG0087482",30.9032338013975,-0.9323296368102,0.550741206612349,-1.6928634095586,NA,NA
"OG0068521",10399.2876783453,-0.018079030342505,0.111374102562724,-0.162327057426328,0.871048308497111,0.974294003657886
"OG0049137",58.6135457624869,-0.102463604912869,0.226776267347767,-0.451826842866841,0.651393730383269,0.915365055546529
"OG0091396",201.818815019525,0.109791641084275,0.168502222519046,0.651573845394624,0.514676124731523,0.863884993509714
"OG0050080",2.56755658910505,1.2972108556599,1.05503480435207,1.22954318692506,0.218868216087155,NA
"OG0027487",126.082828896496,0.226065088927473,0.140567792829475,1.60822820346704,0.107785208381406,0.515221948396985
"OG0016873",928.77260365871,-0.0357318171492926,0.0628958890382572,-0.568110534657652,0.569959914949802,0.884899501119449
"OG0022803",401.500315599756,0.225674570198556,0.202307249328344,1.11550412033079,0.264634453766374,0.705516349496136
"OG0032537",268.914599919287,0.0259923226302845,0.105774494672654,0.24573336616473,0.805888641523936,0.961829763770611
"OG0030613",456.030251314768,-0.222910005822596,0.111701065991826,-1.99559425725541,0.0459781051256933,0.381531215805235
"OG0058665",132.945220620077,0.50914887656282,0.168647841392368,3.01900618685216,0.00253605352466524,0.099073514227458
"OG0083673",517.375675072659,0.024043368363217,0.171435107553284,0.140247634841913,0.888464336630977,0.977357446956439
"OG0071811",344.892205309116,-0.0205584503094993,0.158668165362316,-0.129568841125467,0.896907556570156,0.978817633979881
"OG0017750",326.285924970428,-0.0957128716110875,0.0944221627881764,-1.01366955368102,0.310740456693162,0.745340490574925
"OG0013071",1822.58674876474,-0.171662612386888,0.123210693564386,-1.39324442887892,0.163545888799892,0.597127998909052
"OG0011688",3214.32699897874,0.136623740559154,0.0584597101807001,2.33705812322448,0.0194361620734272,0.258485867518515
"OG0039055",362.818876063054,-0.00771231156717567,0.103998338026047,-0.0741580270758179,0.940884643388965,0.988789376793724
"OG0054828",3456.46702868697,-0.0941681863842692,0.0893073932707217,-1.05442766758193,0.291687160649375,0.729832382591585
"OG0074268",173.626587533318,0.260935268209812,0.20520574029045,1.27157879619002,0.203522814486456,0.643737401644387
"OG0007170",1874.4999015937,-0.0601027599884075,0.104526557670803,-0.574999897898633,0.56529136604657,0.88383149684649
"OG0017051",25168.3118518251,0.0432074260901691,0.132981956164164,0.324911945473492,0.745247715805187,0.944337897011078
"OG0012725",615.893836789281,-0.0526062509923129,0.191824046633854,-0.274242212670686,0.78389849012298,0.956851477760506
"OG0027434",1292.4124097644,-0.149864910793689,0.0911336619214237,-1.64445176056794,0.100082920894198,0.50348709136443
"OG0057644",9.07939661022428,-0.696577344560241,0.56395435354821,-1.23516617998888,0.216768663237021,NA
"OG0038321",4443.7848276148,-0.12527454692837,0.0876004265221335,-1.43006777366224,0.152697568358178,0.583770789922068
"OG0088003",1119.54448184121,-0.00282530508985805,0.0838058162216025,-0.0337125180236569,0.973106396708115,0.99455075975111
"OG0011083",240.378134528368,0.280053825960535,0.218679134979559,1.28066093725271,0.200312785988686,0.64103592364271
"OG0038845",1270.71315046688,-0.165027280774964,0.149298664571433,-1.10535001266542,0.269007954769502,0.708915523371734
"OG0056458",95.5770333978894,-0.26508213983292,0.521245281695518,-0.508555471179816,0.611063847742702,0.902539243726876
"OG0072412",352.820666263387,0.0318972429590459,0.174391738309385,0.182905699938937,0.854872010442187,0.972519486982683
"OG0031888",554.749364272808,-0.140113056030483,0.0972658356810699,-1.44051665262927,0.149721282109988,0.581518642847193
"OG0040134",323.289641681706,-0.0926930621201927,0.308643550138326,-0.300323988881835,0.763930036812422,0.950681960479487
"OG0036725",1207.76893660404,0.345305441554754,0.0841518908326304,4.10335927259831,4.07194174658071e-05,0.0112546620128822
"OG0066576",47.6656491675417,0.0667611651896546,0.962885998013375,0.0693344438774643,0.944723409446445,0.989658729664699
"OG0085326",901.567545002317,-0.0754347056369558,0.117709054750819,-0.640857288308406,0.52161540816648,0.866846966517697
"OG0071147",20.5976001233803,0.0098113315005952,0.440124598119619,0.0222921680417613,0.982214896328665,0.996170350635946
"OG0032310",26.002242215925,-0.663181551297029,0.385964334239919,-1.71824568351124,0.0857518120665896,0.476574085216544
"OG0032164",5.4281181161475,-0.946061947186671,1.03326897060702,-0.915600849438926,0.359876285657004,NA
"OG0049639",150.386876014527,-0.0506646464751641,0.323074217617389,-0.156820457072701,0.875386349919617,0.975134555447015
"OG0038896",666.697703079784,0.0697377760149014,0.162052758287488,0.430339950716443,0.666948369870978,0.919494895437867
"OG0090559",111.191309465037,-0.364033345810896,0.197486391776873,-1.84333382434874,0.0652802855213212,0.435535329544288
