"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"OG0088003",2138.70662668808,-0.0346352363118145,0.0835171749974173,-0.414707948549332,0.67835571289957,0.970758912465559
"OG0011083",58.8593188382249,0.479458725839475,0.642186381713544,0.746603695581549,0.455302816998905,0.929133226110137
"OG0038845",2297.23320608599,-0.0401851163071799,0.0724879574631599,-0.554369549281381,0.579325961360265,0.957045515133621
"OG0056458",4.78610662806714,-0.9867355991609,1.38829465278522,-0.710753727374296,0.4772368594174,NA
"OG0072412",338.788027975316,-0.0115416069528923,0.115830568458915,-0.0996421506554735,0.920628428941006,0.993246415361086
"OG0031888",405.56887091386,-0.179240919691226,0.108728650789386,-1.64851599270211,0.0992468316539197,0.70934527173852
"OG0040134",8.87014193651583,0.628192161666904,2.23024139458195,0.281670030514637,0.778196536576111,0.985574369403595
"OG0036725",1126.95821749864,0.0267008941083418,0.07485736149494,0.356690291710945,0.721323674203782,0.977864456742344
"OG0066576",87.7027005353502,0.176194333600317,0.224539701503239,0.784691225741992,0.432634628470775,0.924632225064301
"OG0085326",1040.80114165123,-0.111871982154059,0.104384152882986,-1.07173339117353,0.283839798405214,0.877441888500798
"OG0071147",10.509775891228,0.559970587170043,0.718452793136545,0.779411803419099,0.435737173009522,0.924632225064301
"OG0032310",31.1208481262307,0.270987469888804,0.309238043170288,0.876307025845391,0.380863146585403,0.913206308382588
"OG0032164",0.866068551992264,-0.140892590985694,2.24337374596215,-0.0628038868865637,0.949922670693797,NA
"OG0049639",631.14594586928,-0.490636472446436,0.205287127518077,-2.39000115778439,0.0168483196857447,0.406448307129659
"OG0038896",725.367983650133,0.00770822856166308,0.112924425799072,0.0682600642608397,0.945578614049018,0.994721564724073
"OG0090559",50.8371510523009,-0.37561712927771,0.639911920510526,-0.586982547501287,0.557215428067262,0.950043140291417
"OG0059467",2273.48578957473,-0.035875387075713,0.0784470930452018,-0.457319521770442,0.647441400068377,0.965887281970953
"OG0048898",2224.30542277083,-0.00402076335526391,0.0636096875692041,-0.0632099214587326,0.949599344398772,0.994721564724073
"OG0012206",229.361674173046,0.0355115898671272,0.139945157024049,0.253753617647696,0.799685908490099,0.986539579467722
"OG0033663",0.484975149616166,0,4.27968591836818,0,1,NA
"OG0011603",213.601913098748,-0.0177644844239283,0.132614155460689,-0.133956170532596,0.893437232829065,0.991607711346009
"OG0056934",1128.54297283122,-0.0677912729666883,0.119346342648605,-0.568021369253754,0.570020457855569,0.9541797622756
"OG0032764",3603.34333012466,0.048242814357961,0.094937976254231,0.508150860818576,0.611347548980431,0.961657163915527
"OG0088848",172.333781152257,-0.193335955734978,0.168087133326733,-1.15021270164187,0.250056276023644,0.862215637725593
"OG0090705",11.8158641250676,0.274116581508557,0.44942753145144,0.609923874986673,0.541912236180699,0.94753165164316
"OG0044255",13.021158546129,7.40594468453111,4.18272861450461,1.77060129094898,0.0766270271381458,0.677654866523617
"OG0022281",2314.59697068465,0.0303633074802077,0.0786933283652907,0.385843477597779,0.699612593407114,0.974263658857113
"OG0069243",166.900039994774,0.086567984179324,0.30698171344755,0.281997201745747,0.7779456559517,0.985574369403595
"OG0069542",4510.90313015003,0.107878542349346,0.114314869846423,0.943696498052056,0.345324764073363,0.900683592662964
"OG0010921",1159.8063625662,0.0897085618734134,0.0634675615497043,1.41345530981458,0.157521892733691,0.791526133347018
"OG0000281",1979.52241800947,0.251069534713317,0.188331164419033,1.33312792647897,0.182489826265694,0.815219637098149
"OG0038596",41.5225602404468,-0.428725235625377,0.518633840270846,-0.826643389489363,0.408439216690888,0.918422585924176
"OG0031469",1379.95374509901,-0.16179243691213,0.063796649110821,-2.5360648116656,0.0112105984039626,0.336861995864953
"OG0004038",547.140828375024,0.0537762758129017,0.113193792348609,0.47508149251934,0.63472888941135,0.963660080847103
"OG0066775",34.1802985554144,0.572663854177895,0.511693448783301,1.11915416454826,0.263074375702609,0.870656252449458
"OG0053915",2614.5468460264,-0.0767712393400545,0.047843009191328,-1.60464905192398,0.108571060013153,0.723581783693582
"OG0060363",21.8929116731127,0.710168887023198,1.33491758574867,0.531994555023341,0.594729766697717,0.959126716799544
"OG0003393",5669.2023170159,-0.00693956537959502,0.0694072329014584,-0.0999833171486254,0.920357570057694,0.993246415361086
"OG0020854",21.6488816750092,0.117225979449836,0.568972575515669,0.206030983731671,0.836766708955168,0.98932249633727
"OG0032081",2063.64387414491,-0.0219641289869027,0.0928798607192681,-0.236478918215542,0.81306106425371,0.987902804869778
"OG0022404",53.6725369240809,0.120774835397094,0.169882616620196,0.710931099366739,0.477126933203521,0.934111580648833
"OG0015936",1764.03525325846,0.0838095289163178,0.0856624735716534,0.978369237099071,0.327891737397459,0.895696774096561
"OG0036442",51.0886261728067,0.150946670051255,0.586359020805908,0.257430455907013,0.79684649449694,0.986539579467722
"OG0084540",13.96755442822,0.14004681027978,0.542475529981338,0.25816244704088,0.796281538682815,0.986539579467722
"OG0026210",1725.35217357446,-0.0875621753561706,0.0534228899490291,-1.63903853647217,0.101205234211936,0.710767429245426
"OG0021288",516.832522681105,-0.118547848838311,0.247259447522904,-0.47944719615751,0.631620524663816,0.963160940472677
"OG0022825",1070.02507614058,0.0805889549905234,0.151739739646722,0.531099863345944,0.595349578923189,0.959126716799544
"OG0047868",46.1326501995422,-0.296819655472992,0.249296676059721,-1.19062821119158,0.233799571578383,0.852444574049947
"OG0026578",288.068973405031,0.371968099463606,0.205202643835134,1.81268668137851,0.0698801598423453,0.662817849466252
"OG0008221",174.808619465742,0.221183543802986,0.125207565856706,1.76653497166553,0.0773061397830938,0.677875597745078
"OG0058415",1.22205105060581,1.72144095587269,1.72830254629833,0.99602986731673,0.319235633547817,NA
"OG0007578",927.293934151554,-0.0205252924384453,0.085005522049094,-0.241458342277942,0.809199899435428,0.987684425018217
"OG0030342",75.1281930200782,0.216350596681042,0.20959130311899,1.03224987612303,0.301955075485966,0.886017657625121
"OG0009830",3147.17844890218,-0.0667837890343297,0.0619686685113063,-1.07770250093634,0.281166542035172,0.877441888500798
"OG0048196",613.144513659585,0.159183388587617,0.35363393821672,0.45013606270466,0.652612335032357,0.966160128011908
"OG0020173",50.3812534790224,-0.10337252455182,0.212884108010665,-0.485581218428203,0.627264115373152,0.962354879826575
"OG0085974",337.791688376284,-0.0809879207926734,0.100337562080845,-0.807154560197696,0.419577441395282,0.921459912014344
"OG0007434",7052.34700630865,0.273877413183157,0.826175048713693,0.33150046543958,0.740266489472379,0.980329935273871
"OG0020681",288.163261132798,-0.118864576366451,0.140678413732347,-0.844938275978866,0.398145302357488,0.916600329184532
"OG0036694",1335.57280540903,-0.0383692574202454,0.115082198790142,-0.333407406389704,0.738826773195588,0.980329935273871
"OG0070206",144.70835368992,0.181410030132168,0.21764171040624,0.833526026760019,0.4045481255199,0.917792311104739
"OG0091595",18.0490043816669,0.607080852490365,0.834517296558622,0.72746347498589,0.466942082432191,0.932254163115474
"OG0070122",1.03661872228569,-1.35139019654095,1.99066401262525,-0.678864031283091,0.497224017908988,NA
"OG0007322",81.454415841236,0.423016400217471,0.928106678662866,0.455784243280003,0.648545135805303,0.965887281970953
"OG0040334",0.140052190113778,1.01254693317242,4.276569783264,0.236766143074512,0.81283821870544,NA
"OG0055637",1297.95847572989,0.0200014288959815,0.116125998936847,0.172239025533455,0.863249618371163,0.990130364217319
"OG0005900",501.651613842285,-0.248444707986382,0.203601179807379,-1.22025180905842,0.222369432189428,0.845333633061688
"OG0014037",116.519196299617,0.070464583924883,0.173163801498413,0.406924445612431,0.684063480939176,0.971253222414958
"OG0025580",1786.46904948798,-0.0499425805357024,0.0556600637077942,-0.897278537047539,0.36957030630202,0.909195964024868
"OG0090945",308.475205764296,-0.340754721453357,0.181210171167799,-1.88043926705318,0.0600482361900886,0.63227659330173
"OG0085990",170.740089944962,0.00501552291166979,0.108660559491585,0.0461577129285645,0.963184546721597,0.996278369164127
"OG0002604",2748.04439145995,0.179612114544476,0.13664321358778,1.31446055627996,0.188691263429846,0.821010564927987
"OG0008264",539.172164492068,-0.0527245878851381,0.160656068679875,-0.328182983178792,0.742773313432004,0.980549908255749
"OG0017952",9.54989635714253,-0.408948863820829,0.534410729282651,-0.765233258639415,0.444132658438016,0.926583609604307
"OG0082572",3028.96246168601,-0.0108638500675564,0.0807963413810183,-0.134459678270887,0.893039093572667,0.991607711346009
"OG0033303",1899.9323032567,-0.633749659153879,0.148541292416356,-4.26648811818265,1.98574065381397e-05,0.00466375158383687
"OG0066679",85.6577352548692,-0.0912085598042379,0.25268019604892,-0.360964417593612,0.718126046927686,0.977864456742344
"OG0060157",17.004491628002,-0.297327390004873,0.628473162488104,-0.473094807784256,0.636145540956239,0.963896397758846
"OG0030064",4.52282548355005,5.00149897029673,3.49626375838923,1.43052678971823,0.152565882570397,NA
"OG0026432",348.354931447926,-0.280638127115564,0.229833719207692,-1.22104853927879,0.222067642203669,0.845113113567262
"OG0004601",664.795820562971,0.297510302889566,0.0937744941054732,3.17261432042428,0.00151073068351115,0.111161681411929
"OG0016963",3774.77224384828,0.0578261899158568,0.0869601539179053,0.66497340805592,0.506067501576534,0.938984012485299
"OG0059830",111.086740268474,-0.152021411753194,0.181116308955079,-0.839357938720465,0.401268479403941,0.916704651629135
"OG0027773",8.10482616400191,2.02086875443313,0.932028218134003,2.16824846620962,0.0301397870625355,0.511881923719282
"OG0058076",0.572121284763811,0.538081242605268,4.17505625461926,0.128879998205997,0.897452603779883,NA
"OG0003080",2989.30170648762,0.0028651560214987,0.105565473455283,0.0271410332158682,0.978347247030535,0.997956729939224
"OG0066165",170.486453949202,-0.0693823544889015,0.139506456517259,-0.497341529711337,0.618948230322555,0.962300089326546
"OG0072500",4.01672975189607,1.26888749473083,2.82003362528823,0.449954739316679,0.652743076301532,NA
"OG0033686",11361.7087640635,0.134786196596767,0.132485134179192,1.01736845746378,0.308978181424081,0.889359505937371
"OG0088351",564.79781446656,0.0326460518892637,0.0868504862831344,0.375887957412661,0.707000193703527,0.976533567845405
"OG0032200",9.98848968196756,-3.51421832155779,2.03482743005322,-1.72703506432773,0.0841613663228541,0.691271806186216
"OG0018505",16.2211444768587,1.0102851537097,1.08138025376102,0.934255226314656,0.350172254154889,0.901723091266636
"OG0040816",4.59298018817516,1.08281048693019,4.09805209103308,0.264225652304295,NA,NA
"OG0012597",9.73566486932563,-0.715768518010444,0.518841107491736,-1.3795524442362,0.167724488275093,0.797003364866275
"OG0041076",144.528992754026,1.51206563919622,0.799823356631545,1.89049947924037,0.0586911901613723,0.627872821239434
"OG0003441",33.8866033468852,-0.115701921847112,0.427077899882882,-0.270915263652932,0.786456205193393,0.986539579467722
"OG0074062",708.061595029966,-0.328991972033281,0.073597684175404,-4.47014027301729,7.81683133411753e-06,0.00253525896269879
"OG0003632",180.796177576547,-0.00980387851592346,1.01697047011907,-0.00964027845840557,0.992308289794524,0.998973051047994
"OG0017204",0.929195052349338,2.94224502114526,4.19551558397479,0.701283301719452,0.4831262325067,NA
"OG0058720",0.295355001909606,-2.77808403911468,4.22627892259753,-0.657335705947025,0.510965082489399,NA
"OG0001851",862.041147538969,0.0517765537258762,0.141590179498868,0.365678989242966,0.714604626013881,0.9772991474102
"OG0033955",305.014718168083,0.226603380958783,0.327665152510096,0.691569973867761,0.489207423352953,0.935339691341901
"OG0013219",128.85642403365,0.37752478342442,0.285152361215878,1.32394058325405,0.185522778576344,0.817380821784436
"OG0002971",724.414975968015,-0.158732933807643,0.131972409664496,-1.20277362678441,0.229063933196675,0.849747440556782
"OG0068190",165.114530785479,-0.0590698605981749,0.144024811663114,-0.410136697393114,0.681705674160747,0.970758912465559
"OG0048528",964.476717226665,-0.259921102134741,0.135886079698632,-1.91278681901188,0.0557753492542914,0.618706683666089
"OG0048489",87.0951693553907,-0.541987132170574,0.312271304659101,-1.73562899979634,0.0826294548747997,0.690478883029965
"OG0010275",458.844764867234,0.250509072050754,0.161705745137866,1.54916618353403,0.121341776324511,0.740997165462861
"OG0060296",500.544362365651,-0.00767445627630383,0.116102332846587,-0.0661007930516311,0.947297579470278,0.994721564724073
"OG0074310",3784.69224258891,0.00598132415378982,0.077231591743509,0.0774465994907133,0.938268271041445,0.994721564724073
"OG0039661",3267.85332567386,0.0474929248763053,0.0769859301745142,0.61690395593905,0.537298077363934,0.945802004502223
"OG0046077",1107.38778819479,-0.0206094822397446,0.100077890378974,-0.205934419297816,0.836842138927283,0.98932249633727
"OG0089310",1.52062385887293,0.424572772387948,1.25340190873243,0.338736337825845,0.734808363672952,NA
"OG0031235",966.124580905709,-0.115752050253036,0.0684732343866827,-1.69047148553492,0.090937788982271,0.69743116254478
"OG0055709",0,NA,NA,NA,NA,NA
"OG0048558",150.263263032516,0.0556798978493722,0.23866713129509,0.233295207208608,0.815532180034904,0.987902804869778
"OG0040825",8.6649405802003,-0.41622608557654,0.496081080078966,-0.839028340912105,0.401453406048709,0.916704651629135
"OG0083933",282.294236924886,-0.136540600263179,0.184416372027244,-0.740393050585597,0.459061534345044,0.929297643869244
"OG0088973",2.83424094398222,0.364815302069045,1.12334250536902,0.324758744839982,0.745363670324371,NA
"OG0045926",158.745034173365,0.164926174025094,0.145618859382956,1.13258800902541,0.257387306496926,0.866709761643325
"OG0004964",561.777993676401,0.0579666577988307,0.0838045785511554,0.691688435178361,0.489133011177039,0.935339691341901
"OG0032919",456.821477237416,-1.22800421926495,1.43525538385395,-0.855599799923763,0.392219180663867,0.915223675506698
"OG0068634",59.7397319248843,-0.0622334944143284,0.435330768684532,-0.142956801795526,0.886324297864599,0.991607711346009
"OG0073895",762.490107082675,-0.0699761650975065,0.317758858630388,-0.220217826181525,0.825701514101967,0.988125395801405
"OG0054067",5404.47621252321,-0.0695708657362728,0.111263102386889,-0.625282454324867,0.531785693492281,0.94571565735971
"OG0029645",1728.5113251542,-0.155972634902182,0.147424693363948,-1.05798174880467,0.290063763273768,0.881223837799792
"OG0057584",1610.01137422892,0.0424795698732844,0.17223200113235,0.246641562508708,0.805185635771582,0.987047553006445
"OG0020210",448.332216875458,-0.287312645099983,0.261692124870126,-1.09790329090939,0.272246720803906,0.87473154300834
"OG0058395",0,NA,NA,NA,NA,NA
"OG0005197",830.113392774053,-0.201503915975892,0.149334753662988,-1.34934374640372,0.177226580405256,0.808820525475284
"OG0018651",6.31640399742817,-0.366869243624391,1.51793072029451,-0.241690374085855,0.809020088844306,0.987684425018217
"OG0090894",22.6081511906199,1.9477269374278,0.593672661048707,3.28080955250187,0.00103509610810785,0.0907730419612347
"OG0088736",867.078712465591,-0.1109885042704,0.089889293492346,-1.23472440330005,0.21693309048987,0.840365437166698
"OG0044988",235.828651698745,-0.330010671662815,1.07841140198824,-0.306015562385916,0.759592796758064,0.982559957828399
"OG0085323",83.8444506647203,-0.00596315052139534,0.235259263969916,-0.0253471443409679,0.979778070249657,0.997956729939224
"OG0059203",431.749729034238,0.0619745738830838,0.189400200949233,0.327214932045903,0.743505327855652,0.980549908255749
"OG0055495",2619.65221268865,-0.245793121937415,0.0714907504692176,-3.4381108090794,0.000585787933324931,0.0611154454908804
"OG0027165",1554.18893090131,0.00211473195255241,0.0574071263538833,0.036837446617973,0.9706146162163,0.997682260758098
"OG0058067",3591.26362573184,-0.00961054765100545,0.0568723656713471,-0.16898448899669,0.865808841925792,0.990169735998847
"OG0017679",7955.68562367939,0.0877651756873243,0.0859530557574027,1.02108267023148,0.307215272849901,0.888866459886421
"OG0012452",509.814365742718,0.0542777398434215,0.120740735614482,0.449539582206351,0.653042461015464,0.966228573926791
"OG0070890",496.466294539331,0.11226922785766,0.298266558947386,0.376405683070438,0.706615321667013,0.976533567845405
"OG0037125",110.366148892313,-0.300171724132313,0.461311394030928,-0.650692196239551,0.515245201712575,0.941008688469167
"OG0012859",923.924705042745,0.0595989326203022,2.11326026458003,0.0282023627752952,0.977500752752921,0.997956729939224
"OG0057131",3.78507562787794,1.11187051888112,1.10904307462995,1.00254944493667,0.31607829851405,NA
"OG0071263",491.15505327519,0.348201334842437,0.302275344567273,1.15193429136905,0.249348075702432,0.861783875242684
"OG0021504",25.1106921533675,0.390473494536015,0.524328376874065,0.744711733635199,0.456446004283538,0.929155371888667
"OG0016846",1915.46264998611,-0.147545378994733,0.0714613285929735,-2.06468843918528,0.0389524891490395,0.558929923302194
"OG0008071",0.371743041413906,1.58349490814315,3.03161253275264,0.522327603226186,0.601442253348658,NA
"OG0002146",135.699041065088,-0.220937103025625,0.221029361073994,-0.999582598221701,0.317512548041501,0.892962132239255
"OG0040258",38.5566237839437,-0.0814642135300208,0.75463841028177,-0.107951321348198,0.914034306401445,0.993016897787209
"OG0015211",99.1694616258733,0.206096371581304,0.192724242096503,1.06938478179671,0.284896321799012,0.877441888500798
"OG0044108",24.8102486661192,0.459697910714076,0.470993227713545,0.976018090420743,0.329055499636084,0.896837538223838
"OG0032423",91.2191514906111,0.0931561730390124,0.260575405118495,0.35750178723372,0.720716188463332,0.977864456742344
"OG0031760",2401.29412648251,-0.125864679578909,0.0970511954008234,-1.29688953401435,0.194669198096392,0.823849945001052
"OG0001336",10513.2044802685,0.332521489893839,0.188600384520483,1.76310080564934,0.0778834893865253,0.679482293901457
"OG0032109",51.3330393125127,2.41082032271439,0.935297754251977,2.5775966121532,NA,NA
"OG0089981",21.8966751026893,-0.531691095774884,0.545081432972333,-0.975434244523004,0.329344904014683,0.896949078768854
"OG0031956",1154.27261989874,0.00935084496575101,0.0845778931230434,0.110558972569197,0.91196608311149,0.993016897787209
"OG0021390",871.663199812714,-0.00838652416476917,0.0975037785002856,-0.0860122991515103,0.931456640151917,0.994621948646728
"OG0047468",295.828374496811,0.0749767766788541,0.154895900518306,0.484046229938752,0.628353060311446,0.962354879826575
"OG0089925",204.134774331034,0.58057078805542,0.201216193631189,2.88530847134279,0.00391030311095269,0.195831430063962
"OG0004498",12.4973878669952,1.05141032947186,1.93050179537005,0.54463058878965,0.586007612355679,0.957491948451168
"OG0073894",66.6888288527393,-0.126964007488388,0.401786921350342,-0.315998358188668,0.752003754311093,0.981779139213966
"OG0066754",1706.69328116431,-0.126463676334222,0.0970411565156274,-1.30319630221901,0.192507752249048,0.823849945001052
"OG0060520",5322.51021237228,-0.0568626045642124,0.101009492453115,-0.56294317675743,0.573473577980496,0.955955906679892
"OG0067374",2029.15003642806,-0.0120503525342332,0.0660072226541249,-0.182561120581858,0.855142392857858,0.989580600843106
"OG0049359",141.904380717226,0.202595631272429,0.164246052146835,1.2334885899803,0.217393531086083,0.840365437166698
"OG0036792",852.383068715815,0.0720926579078592,0.112325440390461,0.641819499280428,0.520990387391454,0.942487557369488
"OG0041082",0.511004786247358,2.31624555436618,4.22986749502562,0.547592934551761,0.58397144192387,NA
"OG0069901",1477.61447750736,0.0669843016338739,0.0868463844904673,0.771296376088362,0.44053127988618,0.925496158946567
"OG0015395",1.26846867396006,1.95393322860307,1.65151744310173,1.18311389126679,0.236764013184033,NA
"OG0073649",0.316221190010251,-2.11828992046287,4.25212188260433,-0.498172436949401,0.618362508026208,NA
"OG0055799",306.48818726077,0.0789639115368949,0.15510252688491,0.509107834171445,0.61067664081918,0.961657163915527
"OG0030712",0,NA,NA,NA,NA,NA
"OG0066556",146.293128770721,0.0298061030185465,0.111587845070602,0.267108868351102,0.789385339637464,0.986539579467722
"OG0012185",11385.6798619008,-0.020468319751739,0.0843576934580746,-0.242637261791796,0.808286412882469,0.987684425018217
"OG0072155",82.9216033685468,0.245267673287579,0.299964861980848,0.81765468017797,0.413554395248542,0.920256690663143
"OG0026743",79.7902931931696,0.0700311659715199,0.197583060739351,0.354439118968321,0.723009822195294,0.977864456742344
"OG0010499",129.390721306415,0.227901112191523,0.508257323206982,0.448397104745135,NA,NA
"OG0056816",10.4464516066691,0.353008122358168,1.17011753639928,0.301686036980913,0.762891413508193,0.983045989292609
"OG0021121",1440.39974996322,0.10385727334891,0.124316995703236,0.835422966597693,0.403479603146089,0.917792311104739
"OG0090081",381.054135643915,0.140501321208794,0.174887461501448,0.803381328784576,0.421754363456665,0.921635445754927
"OG0045312",161.672781375014,0.250424651999249,0.260318964243664,0.961991581085294,0.336053832961137,0.899118110779808
"OG0037699",4332.36019658111,-0.0750108886239239,0.075816434619053,-0.989375047782494,0.322479678100613,0.895469205937872
"OG0025162",36.8178410009003,0.271428873701726,0.265056063293932,1.02404325458017,0.305814844965096,0.887475461890613
"OG0073618",35235.5938111137,0.0977848284652722,0.116300674754603,0.840793302976101,0.400463739575751,0.916704651629135
"OG0010585",1368.67449672272,0.208958021383095,0.105986830924383,1.97154702674503,0.04866133954368,0.59645899873786
"OG0090784",5619.8493078983,0.0500446412537079,0.119822936302064,0.417654939848491,0.676199421929496,0.970758912465559
"OG0003722",75.4130316917456,-2.41548736831775,0.882227782676573,-2.7379407175202,NA,NA
"OG0020387",6226.68263864024,-0.187740073942877,0.0563924054807372,-3.32917300374793,0.000871042800590185,0.0805340160382771
"OG0047987",0,NA,NA,NA,NA,NA
"OG0025230",192.464724472855,-0.054951308833142,0.172535825360626,-0.318492166587927,0.750111635707253,0.981738968158067
"OG0060527",835.285771234301,-0.1644843056846,0.113542585915955,-1.44865738575263,0.147433286715382,0.78254571469867
"OG0019083",5.71690939721559,0.901438731643035,1.28259886330631,0.702822025991264,0.482166668920795,0.934712131475394
"OG0013164",1029.0683016183,-0.278507910130453,0.0932243806528195,-2.98750078230775,0.00281268574948662,0.163482888990027
"OG0059816",73.5198845275922,-0.0777525218202925,0.472866205479955,-0.164428163652284,0.869394093909434,0.990250420607093
"OG0049287",114.68169313368,0.0811696017929661,0.150284506392935,0.540106254072123,0.589123757900109,0.958114704252476
"OG0010263",2455.89040479655,-0.0173506651278278,0.105175247724106,-0.164969092094194,0.868968309636456,0.990250420607093
"OG0071084",16.9273448503546,-0.325872823388388,0.437754801134083,-0.744418616413014,0.456623259855505,0.929155371888667
"OG0032529",834.497724364081,1.29300704034097,0.16150399198117,8.00603764947014,1.1846347225368e-15,4.03427354759906e-12
"OG0033236",29.0226215074629,0.993938591885454,1.52436311132084,0.652035321836291,0.514378386393645,0.940813458168882
"OG0072685",244.695284559769,0.0932357182513442,0.134658306003016,0.692387428735781,0.488694058367276,0.935199629241556
"OG0090997",872.492563257944,-0.291787020718359,0.0877551100586305,-3.32501458346313,0.000884139102440183,0.0810117232294182
"OG0090992",88.0546786761175,0.102030139205792,0.422891138677857,0.24126809449066,0.809347337459314,0.987684425018217
"OG0056109",67.2569643599704,0.735467521066797,0.447837804656424,1.64226314397696,0.100535481666883,0.710767429245426
"OG0005369",457.358214855286,-0.0460899736611463,0.0864222499257852,-0.533311429646021,0.593818017008788,0.958789691152949
"OG0073584",9012.36456110954,-0.0775651835602914,0.0638581056949457,-1.21464898960244,0.224499995662215,0.845711456961383
"OG0089441",808.221041060715,-0.104778886760867,0.216321909644454,-0.484365577823721,0.628126443163094,0.962354879826575
"OG0011896",673.160903689302,0.301531442857962,0.177473784193276,1.69901962832766,0.0893154853439966,0.69743116254478
"OG0087678",66.5547224394429,0.0333368833582426,0.226319390932339,0.14730016381234,0.882895103185798,0.991281416479781
"OG0014652",1562.47709644288,-0.0291821811061219,0.0733267957797242,-0.397974312061665,0.690649121149757,0.973143893083875
